nohup: ignoring input
[2026-06-26 15:55:55 +1000] [3615998] [INFO] Starting gunicorn 25.0.3
[2026-06-26 15:55:55 +1000] [3615998] [INFO] Listening at: http://0.0.0.0:80 (3615998)
[2026-06-26 15:55:55 +1000] [3615998] [INFO] Using worker: sync
[2026-06-26 15:55:55 +1000] [3615999] [INFO] Booting worker with pid: 3615999
[2026-06-26 15:55:55 +1000] [3616000] [INFO] Booting worker with pid: 3616000
[2026-06-26 15:55:55 +1000] [3616001] [INFO] Booting worker with pid: 3616001
[2026-06-26 15:55:55 +1000] [3616011] [INFO] Booting worker with pid: 3616011
DB columns: {'windspdmax', 'batt_v', 'temperature', 'logger_temp', 'wind_speed', 'solar_flux_density_wm2', 'timestamp', 'tiltns', 'cs320_tilt', 'par_den', 'dewpoint_temp', 'strikes', 'wind_direction', 'timestamp_utc', 'preciptip', 'cs320_vout', 'precipdrop', 'par_tot', 'cs320_temp', 'airtempmin', 'atmospheric_pressure', 'par_den_2', 'cs320_total_energy_mj', 'vp', 'tiltwe', 'precipec', 'airtempmax', 'precipitation', 'rhtemp', 'par_tot_2', 'cs320_irradiance', 'cs320_energy_mj', 'dist', 'tiltxy', 'humidity'}
Received POST: BattV=12.093410,PTemp_C=20.760350,SlrFD_W=126.900000,Rain_mm=0.000000,Strikes=0.000000,Dist_km=0.000000,WS_ms=1.130000,WindDir=157.600000,MaxWS_ms=1.460000,AirT_C=14.100000,VP_mbar=12.000000,BP_mbar=1022.600000,RH=74.000000,RHT_C=15.000000,TiltNS_deg=-1.000000,TiltWE_deg=-1.500000,PrecDropCt=0.000000,PrecTipCt=0.000000,PrecEC=0.000000,SingOrientation=1.000000,TMin=14.000000,TMax=14.200000,SlrTF_MJ=0.001269,SlrW=144.746000,Raw_mV=5.839000,CS320_Temp=16.141000,CS320_Angle=0.780000,SlrMJ=0.001447,PAR_Den=0.092918,PAR_Tot=0.000929,PAR_Den_2=0.072267,PAR_Tot_2=0.000723
utc 2026-06-26 05:57:53
Received POST: BattV=12.091590,PTemp_C=20.765080,SlrFD_W=125.500000,Rain_mm=0.000000,Strikes=0.000000,Dist_km=0.000000,WS_ms=1.390000,WindDir=162.000000,MaxWS_ms=1.710000,AirT_C=13.900000,VP_mbar=11.900000,BP_mbar=1022.600000,RH=75.000000,RHT_C=14.900000,TiltNS_deg=-1.000000,TiltWE_deg=-1.600000,PrecDropCt=0.000000,PrecTipCt=0.000000,PrecEC=0.000000,SingOrientation=1.000000,TMin=13.800000,TMax=13.900000,SlrTF_MJ=0.001255,SlrW=143.723000,Raw_mV=5.798000,CS320_Temp=16.084000,CS320_Angle=0.948000,SlrMJ=0.001437,PAR_Den=0.082147,PAR_Tot=0.000821,PAR_Den_2=0.043845,PAR_Tot_2=0.000438
utc 2026-06-26 05:58:23
Received POST: BattV=12.092340,PTemp_C=20.766510,SlrFD_W=125.000000,Rain_mm=0.000000,Strikes=0.000000,Dist_km=0.000000,WS_ms=1.500000,WindDir=172.300000,MaxWS_ms=2.030000,AirT_C=14.000000,VP_mbar=12.000000,BP_mbar=1022.600000,RH=75.000000,RHT_C=15.000000,TiltNS_deg=-1.000000,TiltWE_deg=-1.600000,PrecDropCt=0.000000,PrecTipCt=0.000000,PrecEC=0.000000,SingOrientation=1.100000,TMin=13.900000,TMax=14.000000,SlrTF_MJ=0.001250,SlrW=143.198000,Raw_mV=5.776000,CS320_Temp=16.108000,CS320_Angle=0.945000,SlrMJ=0.001432,PAR_Den=0.063016,PAR_Tot=0.000630,PAR_Den_2=0.032292,PAR_Tot_2=0.000323
utc 2026-06-26 05:58:33
Received POST: BattV=12.089180,PTemp_C=20.787480,SlrFD_W=118.900000,Rain_mm=0.000000,Strikes=0.000000,Dist_km=0.000000,WS_ms=1.850000,WindDir=169.500000,MaxWS_ms=2.100000,AirT_C=13.900000,VP_mbar=11.900000,BP_mbar=1022.600000,RH=75.000000,RHT_C=15.000000,TiltNS_deg=-1.000000,TiltWE_deg=-1.500000,PrecDropCt=0.000000,PrecTipCt=0.000000,PrecEC=0.000000,SingOrientation=1.000000,TMin=13.900000,TMax=13.900000,SlrTF_MJ=0.001189,SlrW=137.915000,Raw_mV=5.563000,CS320_Temp=16.111000,CS320_Angle=0.838000,SlrMJ=0.001379,PAR_Den=0.078035,PAR_Tot=0.000780,PAR_Den_2=0.037392,PAR_Tot_2=0.000374
utc 2026-06-26 06:01:13
Received POST: BattV=12.094370,PTemp_C=20.793000,SlrFD_W=116.300000,Rain_mm=0.000000,Strikes=0.000000,Dist_km=0.000000,WS_ms=1.090000,WindDir=133.800000,MaxWS_ms=1.500000,AirT_C=14.000000,VP_mbar=11.900000,BP_mbar=1022.600000,RH=75.000000,RHT_C=14.900000,TiltNS_deg=-1.000000,TiltWE_deg=-1.600000,PrecDropCt=0.000000,PrecTipCt=0.000000,PrecEC=0.000000,SingOrientation=1.000000,TMin=13.900000,TMax=14.100000,SlrTF_MJ=0.001163,SlrW=135.982000,Raw_mV=5.485000,CS320_Temp=16.071000,CS320_Angle=0.727000,SlrMJ=0.001360,PAR_Den=0.076761,PAR_Tot=0.000768,PAR_Den_2=0.046830,PAR_Tot_2=0.000468
utc 2026-06-26 06:02:03
Received POST: BattV=12.087550,PTemp_C=20.794040,SlrFD_W=116.200000,Rain_mm=0.000000,Strikes=0.000000,Dist_km=0.000000,WS_ms=1.280000,WindDir=171.000000,MaxWS_ms=1.660000,AirT_C=14.000000,VP_mbar=11.900000,BP_mbar=1022.600000,RH=74.000000,RHT_C=14.900000,TiltNS_deg=-0.900000,TiltWE_deg=-1.600000,PrecDropCt=0.000000,PrecTipCt=0.000000,PrecEC=0.000000,SingOrientation=1.000000,TMin=14.000000,TMax=14.100000,SlrTF_MJ=0.001162,SlrW=135.824000,Raw_mV=5.479000,CS320_Temp=16.041000,CS320_Angle=0.941000,SlrMJ=0.001358,PAR_Den=0.079639,PAR_Tot=0.000796,PAR_Den_2=0.057504,PAR_Tot_2=0.000575
utc 2026-06-26 06:02:13
Received POST: BattV=12.088280,PTemp_C=20.798190,SlrFD_W=116.200000,Rain_mm=0.000000,Strikes=0.000000,Dist_km=0.000000,WS_ms=1.310000,WindDir=155.100000,MaxWS_ms=1.930000,AirT_C=13.900000,VP_mbar=11.900000,BP_mbar=1022.600000,RH=75.000000,RHT_C=14.900000,TiltNS_deg=-1.000000,TiltWE_deg=-1.600000,PrecDropCt=0.000000,PrecTipCt=0.000000,PrecEC=0.000000,SingOrientation=1.100000,TMin=13.900000,TMax=14.000000,SlrTF_MJ=0.001162,SlrW=133.964000,Raw_mV=5.404000,CS320_Temp=15.989000,CS320_Angle=0.886000,SlrMJ=0.001340,PAR_Den=0.078911,PAR_Tot=0.000789,PAR_Den_2=0.063682,PAR_Tot_2=0.000637
utc 2026-06-26 06:02:53
Received POST: BattV=12.090200,PTemp_C=20.810000,SlrFD_W=113.400000,Rain_mm=0.000000,Strikes=0.000000,Dist_km=0.000000,WS_ms=0.180000,WindDir=168.600000,MaxWS_ms=0.420000,AirT_C=14.500000,VP_mbar=11.900000,BP_mbar=1022.600000,RH=72.000000,RHT_C=14.900000,TiltNS_deg=-1.000000,TiltWE_deg=-1.600000,PrecDropCt=0.000000,PrecTipCt=0.000000,PrecEC=0.000000,SingOrientation=1.000000,TMin=14.500000,TMax=14.600000,SlrTF_MJ=0.001134,SlrW=128.620000,Raw_mV=5.188000,CS320_Temp=15.925000,CS320_Angle=0.930000,SlrMJ=0.001286,PAR_Den=0.057901,PAR_Tot=0.000579,PAR_Den_2=0.034391,PAR_Tot_2=0.000344
utc 2026-06-26 06:05:03
Received POST: BattV=12.091640,PTemp_C=20.814940,SlrFD_W=111.800000,Rain_mm=0.000000,Strikes=0.000000,Dist_km=0.000000,WS_ms=1.780000,WindDir=162.300000,MaxWS_ms=1.860000,AirT_C=14.000000,VP_mbar=11.900000,BP_mbar=1022.600000,RH=75.000000,RHT_C=14.800000,TiltNS_deg=-1.000000,TiltWE_deg=-1.600000,PrecDropCt=0.000000,PrecTipCt=0.000000,PrecEC=0.000000,SingOrientation=1.100000,TMin=13.900000,TMax=14.100000,SlrTF_MJ=0.001118,SlrW=126.160000,Raw_mV=5.089000,CS320_Temp=15.939000,CS320_Angle=0.894000,SlrMJ=0.001262,PAR_Den=0.072311,PAR_Tot=0.000723,PAR_Den_2=0.038238,PAR_Tot_2=0.000382
utc 2026-06-26 06:06:03
Received POST: BattV=12.092490,PTemp_C=20.825530,SlrFD_W=105.300000,Rain_mm=0.000000,Strikes=0.000000,Dist_km=0.000000,WS_ms=0.940000,WindDir=141.100000,MaxWS_ms=1.490000,AirT_C=14.200000,VP_mbar=11.900000,BP_mbar=1022.600000,RH=74.000000,RHT_C=14.900000,TiltNS_deg=-1.000000,TiltWE_deg=-1.600000,PrecDropCt=0.000000,PrecTipCt=0.000000,PrecEC=0.000000,SingOrientation=1.000000,TMin=14.100000,TMax=14.200000,SlrTF_MJ=0.001053,SlrW=90.621000,Raw_mV=3.656000,CS320_Temp=15.592000,CS320_Angle=0.894000,SlrMJ=0.000906,PAR_Den=0.066898,PAR_Tot=0.000669,PAR_Den_2=0.051714,PAR_Tot_2=0.000517
utc 2026-06-26 06:08:33
Received POST: BattV=12.093230,PTemp_C=20.826720,SlrFD_W=104.900000,Rain_mm=0.000000,Strikes=0.000000,Dist_km=0.000000,WS_ms=0.820000,WindDir=155.500000,MaxWS_ms=1.190000,AirT_C=14.100000,VP_mbar=11.900000,BP_mbar=1022.600000,RH=74.000000,RHT_C=14.800000,TiltNS_deg=-1.000000,TiltWE_deg=-1.500000,PrecDropCt=0.000000,PrecTipCt=0.000000,PrecEC=0.000000,SingOrientation=1.000000,TMin=14.100000,TMax=14.100000,SlrTF_MJ=0.001049,SlrW=94.325000,Raw_mV=3.805000,CS320_Temp=15.543000,CS320_Angle=0.889000,SlrMJ=0.000943,PAR_Den=0.078790,PAR_Tot=0.000788,PAR_Den_2=0.051479,PAR_Tot_2=0.000515
utc 2026-06-26 06:08:53
Received POST: BattV=12.092470,PTemp_C=20.831150,SlrFD_W=102.300000,Rain_mm=0.000000,Strikes=0.000000,Dist_km=0.000000,WS_ms=1.780000,WindDir=171.800000,MaxWS_ms=2.270000,AirT_C=13.700000,VP_mbar=11.900000,BP_mbar=1022.600000,RH=76.000000,RHT_C=14.800000,TiltNS_deg=-0.900000,TiltWE_deg=-1.500000,PrecDropCt=0.000000,PrecTipCt=0.000000,PrecEC=0.000000,SingOrientation=1.000000,TMin=13.700000,TMax=13.800000,SlrTF_MJ=0.001023,SlrW=113.162000,Raw_mV=4.565000,CS320_Temp=15.412000,CS320_Angle=0.915000,SlrMJ=0.001132,PAR_Den=0.074409,PAR_Tot=0.000744,PAR_Den_2=0.054550,PAR_Tot_2=0.000545
utc 2026-06-26 06:06:53
Received POST: BattV=12.089900,PTemp_C=20.819340,SlrFD_W=109.300000,Rain_mm=0.000000,Strikes=0.000000,Dist_km=0.000000,WS_ms=2.470000,WindDir=171.600000,MaxWS_ms=2.560000,AirT_C=13.800000,VP_mbar=11.900000,BP_mbar=1022.600000,RH=76.000000,RHT_C=14.800000,TiltNS_deg=-1.000000,TiltWE_deg=-1.600000,PrecDropCt=0.000000,PrecTipCt=0.000000,PrecEC=0.000000,SingOrientation=1.000000,TMin=13.700000,TMax=13.800000,SlrTF_MJ=0.001093,SlrW=110.109000,Raw_mV=4.442000,CS320_Temp=15.777000,CS320_Angle=0.889000,SlrMJ=0.001101,PAR_Den=0.077497,PAR_Tot=0.000775,PAR_Den_2=0.032644,PAR_Tot_2=0.000326
utc 2026-06-26 06:07:03
Received POST: BattV=12.088890,PTemp_C=20.820040,SlrFD_W=109.200000,Rain_mm=0.000000,Strikes=0.000000,Dist_km=0.000000,WS_ms=1.850000,WindDir=163.900000,MaxWS_ms=1.980000,AirT_C=13.600000,VP_mbar=11.900000,BP_mbar=1022.600000,RH=76.000000,RHT_C=14.800000,TiltNS_deg=-1.000000,TiltWE_deg=-1.600000,PrecDropCt=0.000000,PrecTipCt=0.000000,PrecEC=0.000000,SingOrientation=1.000000,TMin=13.600000,TMax=13.700000,SlrTF_MJ=0.001092,SlrW=105.742000,Raw_mV=4.266000,CS320_Temp=15.724000,CS320_Angle=0.894000,SlrMJ=0.001057,PAR_Den=0.065766,PAR_Tot=0.000658,PAR_Den_2=0.046793,PAR_Tot_2=0.000468
utc 2026-06-26 06:07:13
Received POST: BattV=12.087740,PTemp_C=20.822110,SlrFD_W=107.200000,Rain_mm=0.000000,Strikes=0.000000,Dist_km=0.000000,WS_ms=1.280000,WindDir=171.300000,MaxWS_ms=1.740000,AirT_C=13.900000,VP_mbar=11.900000,BP_mbar=1022.600000,RH=75.000000,RHT_C=14.800000,TiltNS_deg=-1.000000,TiltWE_deg=-1.600000,PrecDropCt=0.000000,PrecTipCt=0.000000,PrecEC=0.000000,SingOrientation=1.000000,TMin=13.900000,TMax=13.900000,SlrTF_MJ=0.001072,SlrW=94.945000,Raw_mV=3.830000,CS320_Temp=15.611000,CS320_Angle=0.982000,SlrMJ=0.000949,PAR_Den=0.097456,PAR_Tot=0.000975,PAR_Den_2=0.062049,PAR_Tot_2=0.000620
utc 2026-06-26 06:07:43
Received POST: BattV=12.087370,PTemp_C=20.822880,SlrFD_W=106.900000,Rain_mm=0.000000,Strikes=0.000000,Dist_km=0.000000,WS_ms=1.530000,WindDir=169.300000,MaxWS_ms=2.020000,AirT_C=13.900000,VP_mbar=11.900000,BP_mbar=1022.600000,RH=75.000000,RHT_C=14.800000,TiltNS_deg=-1.000000,TiltWE_deg=-1.600000,PrecDropCt=0.000000,PrecTipCt=0.000000,PrecEC=0.000000,SingOrientation=1.000000,TMin=13.900000,TMax=13.900000,SlrTF_MJ=0.001069,SlrW=92.597000,Raw_mV=3.735000,CS320_Temp=15.605000,CS320_Angle=0.863000,SlrMJ=0.000926,PAR_Den=0.088430,PAR_Tot=0.000884,PAR_Den_2=0.046865,PAR_Tot_2=0.000469
utc 2026-06-26 06:07:53
Received POST: BattV=12.090590,PTemp_C=20.829320,SlrFD_W=103.300000,Rain_mm=0.000000,Strikes=0.000000,Dist_km=0.000000,WS_ms=1.250000,WindDir=164.600000,MaxWS_ms=1.770000,AirT_C=14.000000,VP_mbar=12.000000,BP_mbar=1022.600000,RH=74.000000,RHT_C=14.800000,TiltNS_deg=-0.900000,TiltWE_deg=-1.600000,PrecDropCt=0.000000,PrecTipCt=0.000000,PrecEC=0.000000,SingOrientation=1.000000,TMin=13.900000,TMax=14.100000,SlrTF_MJ=0.001033,SlrW=106.570000,Raw_mV=4.299000,CS320_Temp=15.511000,CS320_Angle=0.940000,SlrMJ=0.001066,PAR_Den=0.079811,PAR_Tot=0.000798,PAR_Den_2=0.054307,PAR_Tot_2=0.000543
utc 2026-06-26 06:09:33
Received POST: BattV=12.088090,PTemp_C=20.829960,SlrFD_W=103.100000,Rain_mm=0.000000,Strikes=0.000000,Dist_km=0.000000,WS_ms=2.100000,WindDir=171.100000,MaxWS_ms=2.330000,AirT_C=13.700000,VP_mbar=11.900000,BP_mbar=1022.600000,RH=76.000000,RHT_C=14.800000,TiltNS_deg=-1.000000,TiltWE_deg=-1.600000,PrecDropCt=0.000000,PrecTipCt=0.000000,PrecEC=0.000000,SingOrientation=1.100000,TMin=13.600000,TMax=13.800000,SlrTF_MJ=0.001031,SlrW=109.809000,Raw_mV=4.430000,CS320_Temp=15.477000,CS320_Angle=1.105000,SlrMJ=0.001098,PAR_Den=0.092500,PAR_Tot=0.000925,PAR_Den_2=0.051598,PAR_Tot_2=0.000516
utc 2026-06-26 06:09:43
Received POST: BattV=12.092590,PTemp_C=20.832090,SlrFD_W=102.000000,Rain_mm=0.000000,Strikes=0.000000,Dist_km=0.000000,WS_ms=1.410000,WindDir=164.600000,MaxWS_ms=1.880000,AirT_C=13.900000,VP_mbar=11.900000,BP_mbar=1022.600000,RH=75.000000,RHT_C=14.700000,TiltNS_deg=-1.000000,TiltWE_deg=-1.600000,PrecDropCt=0.000000,PrecTipCt=0.000000,PrecEC=0.000000,SingOrientation=1.000000,TMin=13.900000,TMax=14.000000,SlrTF_MJ=0.001020,SlrW=115.058000,Raw_mV=4.641000,CS320_Temp=15.407000,CS320_Angle=1.019000,SlrMJ=0.001151,PAR_Den=0.062823,PAR_Tot=0.000628,PAR_Den_2=0.035791,PAR_Tot_2=0.000358
utc 2026-06-26 06:10:23
Received POST: BattV=12.090430,PTemp_C=20.836330,SlrFD_W=99.100000,Rain_mm=0.000000,Strikes=0.000000,Dist_km=0.000000,WS_ms=1.230000,WindDir=176.000000,MaxWS_ms=1.710000,AirT_C=13.800000,VP_mbar=11.900000,BP_mbar=1022.600000,RH=76.000000,RHT_C=14.700000,TiltNS_deg=-1.000000,TiltWE_deg=-1.600000,PrecDropCt=0.000000,PrecTipCt=0.000000,PrecEC=0.000000,SingOrientation=1.000000,TMin=13.700000,TMax=13.900000,SlrTF_MJ=0.000991,SlrW=112.500000,Raw_mV=4.538000,CS320_Temp=15.296000,CS320_Angle=0.992000,SlrMJ=0.001125,PAR_Den=0.068174,PAR_Tot=0.000682,PAR_Den_2=0.037781,PAR_Tot_2=0.000378
utc 2026-06-26 06:11:33
Received POST: BattV=12.094360,PTemp_C=20.836820,SlrFD_W=98.600000,Rain_mm=0.000000,Strikes=0.000000,Dist_km=0.000000,WS_ms=0.900000,WindDir=192.800000,MaxWS_ms=1.110000,AirT_C=13.900000,VP_mbar=11.900000,BP_mbar=1022.600000,RH=75.000000,RHT_C=14.800000,TiltNS_deg=-0.900000,TiltWE_deg=-1.600000,PrecDropCt=0.000000,PrecTipCt=0.000000,PrecEC=0.000000,SingOrientation=1.000000,TMin=13.900000,TMax=13.900000,SlrTF_MJ=0.000986,SlrW=112.390000,Raw_mV=4.534000,CS320_Temp=15.293000,CS320_Angle=1.045000,SlrMJ=0.001124,PAR_Den=0.068497,PAR_Tot=0.000685,PAR_Den_2=0.022698,PAR_Tot_2=0.000227
utc 2026-06-26 06:11:43
Received POST: BattV=12.093080,PTemp_C=20.837950,SlrFD_W=98.100000,Rain_mm=0.000000,Strikes=0.000000,Dist_km=0.000000,WS_ms=1.530000,WindDir=167.100000,MaxWS_ms=1.640000,AirT_C=13.800000,VP_mbar=12.000000,BP_mbar=1022.600000,RH=76.000000,RHT_C=14.800000,TiltNS_deg=-1.000000,TiltWE_deg=-1.600000,PrecDropCt=0.000000,PrecTipCt=0.000000,PrecEC=0.000000,SingOrientation=1.000000,TMin=13.700000,TMax=13.900000,SlrTF_MJ=0.000981,SlrW=111.560000,Raw_mV=4.500000,CS320_Temp=15.232000,CS320_Angle=0.894000,SlrMJ=0.001116,PAR_Den=0.056993,PAR_Tot=0.000570,PAR_Den_2=0.028630,PAR_Tot_2=0.000286
utc 2026-06-26 06:12:03
Received POST: BattV=12.088050,PTemp_C=20.840210,SlrFD_W=96.700000,Rain_mm=0.000000,Strikes=0.000000,Dist_km=0.000000,WS_ms=0.640000,WindDir=160.200000,MaxWS_ms=0.940000,AirT_C=13.900000,VP_mbar=11.900000,BP_mbar=1022.600000,RH=75.000000,RHT_C=14.700000,TiltNS_deg=-1.000000,TiltWE_deg=-1.600000,PrecDropCt=0.000000,PrecTipCt=0.000000,PrecEC=0.000000,SingOrientation=1.000000,TMin=13.800000,TMax=14.000000,SlrTF_MJ=0.000967,SlrW=110.241000,Raw_mV=4.447000,CS320_Temp=15.208000,CS320_Angle=0.948000,SlrMJ=0.001102,PAR_Den=0.070087,PAR_Tot=0.000701,PAR_Den_2=0.064854,PAR_Tot_2=0.000649
utc 2026-06-26 06:12:43
Received POST: BattV=12.087770,PTemp_C=20.840910,SlrFD_W=96.100000,Rain_mm=0.000000,Strikes=0.000000,Dist_km=0.000000,WS_ms=1.040000,WindDir=184.100000,MaxWS_ms=1.110000,AirT_C=14.000000,VP_mbar=11.900000,BP_mbar=1022.600000,RH=75.000000,RHT_C=14.800000,TiltNS_deg=-1.000000,TiltWE_deg=-1.600000,PrecDropCt=0.000000,PrecTipCt=0.000000,PrecEC=0.000000,SingOrientation=1.000000,TMin=14.000000,TMax=14.000000,SlrTF_MJ=0.000961,SlrW=109.898000,Raw_mV=4.433000,CS320_Temp=15.243000,CS320_Angle=0.896000,SlrMJ=0.001099,PAR_Den=0.077636,PAR_Tot=0.000776,PAR_Den_2=0.031695,PAR_Tot_2=0.000317
utc 2026-06-26 06:12:53
Received POST: BattV=12.090880,PTemp_C=20.841370,SlrFD_W=95.900000,Rain_mm=0.000000,Strikes=0.000000,Dist_km=0.000000,WS_ms=0.900000,WindDir=155.400000,MaxWS_ms=1.210000,AirT_C=14.000000,VP_mbar=11.900000,BP_mbar=1022.600000,RH=74.000000,RHT_C=14.700000,TiltNS_deg=-1.000000,TiltWE_deg=-1.600000,PrecDropCt=0.000000,PrecTipCt=0.000000,PrecEC=0.000000,SingOrientation=1.000000,TMin=13.900000,TMax=14.100000,SlrTF_MJ=0.000959,SlrW=109.599000,Raw_mV=4.421000,CS320_Temp=15.215000,CS320_Angle=0.894000,SlrMJ=0.001096,PAR_Den=0.067082,PAR_Tot=0.000671,PAR_Den_2=0.053701,PAR_Tot_2=0.000537
utc 2026-06-26 06:13:03
Received POST: BattV=12.089610,PTemp_C=20.841950,SlrFD_W=95.500000,Rain_mm=0.000000,Strikes=0.000000,Dist_km=0.000000,WS_ms=1.200000,WindDir=162.400000,MaxWS_ms=1.430000,AirT_C=13.900000,VP_mbar=11.900000,BP_mbar=1022.600000,RH=75.000000,RHT_C=14.700000,TiltNS_deg=-1.000000,TiltWE_deg=-1.600000,PrecDropCt=0.000000,PrecTipCt=0.000000,PrecEC=0.000000,SingOrientation=1.000000,TMin=13.900000,TMax=13.900000,SlrTF_MJ=0.000955,SlrW=109.419000,Raw_mV=4.414000,CS320_Temp=15.243000,CS320_Angle=0.968000,SlrMJ=0.001094,PAR_Den=0.056276,PAR_Tot=0.000563,PAR_Den_2=0.030202,PAR_Tot_2=0.000302
utc 2026-06-26 06:02:43
Received POST: BattV=12.092510,PTemp_C=20.805820,SlrFD_W=115.400000,Rain_mm=0.000000,Strikes=0.000000,Dist_km=0.000000,WS_ms=0.890000,WindDir=159.100000,MaxWS_ms=1.100000,AirT_C=14.000000,VP_mbar=11.900000,BP_mbar=1022.600000,RH=74.000000,RHT_C=14.900000,TiltNS_deg=-0.900000,TiltWE_deg=-1.700000,PrecDropCt=0.000000,PrecTipCt=0.000000,PrecEC=0.000000,SingOrientation=1.000000,TMin=14.000000,TMax=14.100000,SlrTF_MJ=0.001154,SlrW=130.672000,Raw_mV=5.271000,CS320_Temp=15.893000,CS320_Angle=0.997000,SlrMJ=0.001307,PAR_Den=0.069438,PAR_Tot=0.000694,PAR_Den_2=0.033784,PAR_Tot_2=0.000338
utc 2026-06-26 06:04:13
Received POST: BattV=12.089700,PTemp_C=20.809390,SlrFD_W=113.900000,Rain_mm=0.000000,Strikes=0.000000,Dist_km=0.000000,WS_ms=0.410000,WindDir=132.200000,MaxWS_ms=0.540000,AirT_C=14.300000,VP_mbar=11.900000,BP_mbar=1022.600000,RH=73.000000,RHT_C=14.800000,TiltNS_deg=-1.000000,TiltWE_deg=-1.600000,PrecDropCt=0.000000,PrecTipCt=0.000000,PrecEC=0.000000,SingOrientation=1.000000,TMin=14.300000,TMax=14.400000,SlrTF_MJ=0.001139,SlrW=129.048000,Raw_mV=5.206000,CS320_Temp=15.950000,CS320_Angle=0.894000,SlrMJ=0.001290,PAR_Den=0.067036,PAR_Tot=0.000670,PAR_Den_2=0.038649,PAR_Tot_2=0.000386
utc 2026-06-26 06:04:53
Received POST: BattV=12.087350,PTemp_C=20.821500,SlrFD_W=107.900000,Rain_mm=0.000000,Strikes=0.000000,Dist_km=0.000000,WS_ms=1.550000,WindDir=166.800000,MaxWS_ms=1.800000,AirT_C=13.900000,VP_mbar=11.900000,BP_mbar=1022.600000,RH=75.000000,RHT_C=14.800000,TiltNS_deg=-1.000000,TiltWE_deg=-1.600000,PrecDropCt=0.000000,PrecTipCt=0.000000,PrecEC=0.000000,SingOrientation=1.000000,TMin=13.800000,TMax=13.900000,SlrTF_MJ=0.001079,SlrW=97.948000,Raw_mV=3.951000,CS320_Temp=15.648000,CS320_Angle=0.886000,SlrMJ=0.000979,PAR_Den=0.083275,PAR_Tot=0.000833,PAR_Den_2=0.041629,PAR_Tot_2=0.000416
utc 2026-06-26 06:07:33
Received POST: BattV=12.093240,PTemp_C=20.824830,SlrFD_W=105.400000,Rain_mm=0.000000,Strikes=0.000000,Dist_km=0.000000,WS_ms=0.640000,WindDir=169.200000,MaxWS_ms=0.690000,AirT_C=14.000000,VP_mbar=11.900000,BP_mbar=1022.600000,RH=75.000000,RHT_C=14.800000,TiltNS_deg=-1.000000,TiltWE_deg=-1.600000,PrecDropCt=0.000000,PrecTipCt=0.000000,PrecEC=0.000000,SingOrientation=1.000000,TMin=14.000000,TMax=14.100000,SlrTF_MJ=0.001054,SlrW=89.949000,Raw_mV=3.628000,CS320_Temp=15.568000,CS320_Angle=0.930000,SlrMJ=0.000899,PAR_Den=0.068794,PAR_Tot=0.000688,PAR_Den_2=0.051127,PAR_Tot_2=0.000511
utc 2026-06-26 06:08:23
Received POST: BattV=12.094590,PTemp_C=20.830350,SlrFD_W=102.600000,Rain_mm=0.000000,Strikes=0.000000,Dist_km=0.000000,WS_ms=2.220000,WindDir=169.500000,MaxWS_ms=2.360000,AirT_C=13.600000,VP_mbar=11.900000,BP_mbar=1022.600000,RH=77.000000,RHT_C=14.800000,TiltNS_deg=-1.000000,TiltWE_deg=-1.600000,PrecDropCt=0.000000,PrecTipCt=0.000000,PrecEC=0.000000,SingOrientation=1.000000,TMin=13.500000,TMax=13.600000,SlrTF_MJ=0.001026,SlrW=111.806000,Raw_mV=4.510000,CS320_Temp=15.428000,CS320_Angle=1.105000,SlrMJ=0.001118,PAR_Den=0.070680,PAR_Tot=0.000707,PAR_Den_2=0.034675,PAR_Tot_2=0.000347
utc 2026-06-26 06:09:53
Received POST: BattV=12.087480,PTemp_C=20.833950,SlrFD_W=101.700000,Rain_mm=0.000000,Strikes=0.000000,Dist_km=0.000000,WS_ms=1.910000,WindDir=175.900000,MaxWS_ms=2.030000,AirT_C=13.700000,VP_mbar=11.900000,BP_mbar=1022.600000,RH=76.000000,RHT_C=14.700000,TiltNS_deg=-1.000000,TiltWE_deg=-1.600000,PrecDropCt=0.000000,PrecTipCt=0.000000,PrecEC=0.000000,SingOrientation=1.000000,TMin=13.600000,TMax=13.700000,SlrTF_MJ=0.001017,SlrW=114.892000,Raw_mV=4.635000,CS320_Temp=15.345000,CS320_Angle=0.894000,SlrMJ=0.001149,PAR_Den=0.062730,PAR_Tot=0.000627,PAR_Den_2=0.016603,PAR_Tot_2=0.000166
utc 2026-06-26 06:10:53
Received POST: BattV=12.091760,PTemp_C=20.835110,SlrFD_W=100.300000,Rain_mm=0.000000,Strikes=0.000000,Dist_km=0.000000,WS_ms=1.350000,WindDir=170.100000,MaxWS_ms=1.590000,AirT_C=13.800000,VP_mbar=11.900000,BP_mbar=1022.600000,RH=75.000000,RHT_C=14.800000,TiltNS_deg=-1.000000,TiltWE_deg=-1.600000,PrecDropCt=0.000000,PrecTipCt=0.000000,PrecEC=0.000000,SingOrientation=1.000000,TMin=13.700000,TMax=13.900000,SlrTF_MJ=0.001003,SlrW=113.926000,Raw_mV=4.596000,CS320_Temp=15.305000,CS320_Angle=0.903000,SlrMJ=0.001139,PAR_Den=0.057789,PAR_Tot=0.000578,PAR_Den_2=0.052229,PAR_Tot_2=0.000522
utc 2026-06-26 06:11:13
